Year,Month,Day,Hour,Minute,Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Pressure,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Snow Depth,Precipitable Water,Aerosol Optical Depth,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
1987,1,1,1,0,2.8,1.7,93,101600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,2,0,2.8,1.7,93,101600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,3,0,2.2,1.7,96,101600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,4,0,1.7,0.6,92,101700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,5,0,1.7,1.1,96,101700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,6,0,1.1,0.6,96,101700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,7,0,1.7,0.6,92,101800,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,999.0,999.0,99.0
1987,1,1,8,0,1.1,0.6,96,101900,0.0,0.0,2.0,2.0,29.0,107.0,19.0,2784.0,4352.0,2491.0,332.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,9,0,6.7,3.9,83,101900,20.0,2.1,2.0,2.0,165.0,537.0,47.0,17130.0,42924.0,7710.0,877.0,0.0,120.0,0.051,999.0,999.0,99.0
1987,1,1,10,0,10.6,5.6,72,102100,0.0,0.0,1.0,1.0,342.0,764.0,50.0,35941.0,71833.0,8563.0,1180.0,0.0,129.0,0.051,999.0,999.0,99.0
1987,1,1,11,0,12.8,2.8,51,102000,340.0,3.1,1.0,1.0,486.0,838.0,63.0,50927.0,81722.0,9743.0,1500.0,0.0,110.0,0.051,999.0,999.0,99.0
1987,1,1,12,0,14.4,2.2,44,102000,310.0,4.1,2.0,2.0,548.0,768.0,103.0,57365.0,76255.0,13191.0,2316.0,0.0,110.0,0.051,999.0,999.0,99.0
1987,1,1,13,0,16.7,2.8,40,101900,10.0,5.2,1.0,1.0,603.0,895.0,65.0,63367.0,88645.0,10008.0,1712.0,0.0,110.0,0.051,999.0,999.0,99.0
1987,1,1,14,0,17.2,0.6,33,101800,360.0,4.1,1.0,1.0,540.0,839.0,63.0,56878.0,82777.0,9664.0,1623.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,15,0,16.7,-0.6,31,101800,330.0,4.6,2.0,2.0,439.0,710.0,95.0,46757.0,70229.0,12572.0,2045.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,1,16,0,16.7,-0.6,31,101800,350.0,4.1,4.0,4.0,273.0,495.0,97.0,28141.0,45413.0,11936.0,1818.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,1,17,0,15.0,0.6,38,101800,30.0,3.6,4.0,4.0,109.0,259.0,61.0,11479.0,18935.0,7885.0,1107.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,18,0,11.7,1.1,49,101800,10.0,2.1,4.0,4.0,19.0,24.0,17.0,2016.0,938.0,1968.0,350.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,19,0,7.2,2.2,71,101900,320.0,2.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.051,999.0,999.0,99.0
1987,1,1,20,0,6.1,2.2,76,102000,330.0,2.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.051,999.0,999.0,99.0
1987,1,1,21,0,6.7,1.1,68,102000,300.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,22,0,4.4,1.7,82,102000,320.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,23,0,5.0,0.6,73,102100,340.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,1,24,0,3.3,1.1,86,102100,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,2,1,0,5.0,1.1,76,102000,360.0,3.1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,2,2,0,2.2,0.6,89,102100,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.051,999.0,999.0,99.0
1987,1,2,3,0,3.3,0.0,79,102000,20.0,2.1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,2,4,0,2.8,0.0,82,102000,20.0,3.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,2,5,0,2.2,-0.6,82,102000,80.0,2.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,2,6,0,1.1,-1.1,85,101900,90.0,2.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,2,7,0,1.7,-1.1,82,101900,80.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.051,999.0,999.0,99.0
1987,1,2,8,0,2.2,0.0,85,102000,60.0,1.5,2.0,2.0,27.0,66.0,20.0,2600.0,2400.0,2500.0,350.0,0.0,89.0,0.103,999.0,999.0,99.0
1987,1,2,9,0,5.6,1.1,73,102000,90.0,3.1,6.0,6.0,137.0,153.0,104.0,14700.0,12300.0,12000.0,2250.0,0.0,100.0,0.103,999.0,999.0,99.0
1987,1,2,10,0,8.3,0.6,58,102000,100.0,5.7,7.0,7.0,225.0,139.0,172.0,24300.0,13500.0,19200.0,3990.0,0.0,100.0,0.103,999.0,999.0,99.0
1987,1,2,11,0,10.0,1.1,54,102000,110.0,5.2,7.0,7.0,310.0,237.0,190.0,33300.0,24600.0,20900.0,4240.0,0.0,100.0,0.103,999.0,999.0,99.0
1987,1,2,12,0,12.2,2.8,53,101800,110.0,5.2,9.0,9.0,341.0,151.0,253.0,37200.0,15800.0,28100.0,6710.0,0.0,110.0,0.103,999.0,999.0,99.0
1987,1,2,13,0,13.9,4.4,53,101700,150.0,4.1,9.0,9.0,365.0,208.0,240.0,40200.0,21800.0,27000.0,6500.0,0.0,120.0,0.103,999.0,999.0,99.0
1987,1,2,14,0,13.3,5.0,57,101600,130.0,6.2,9.0,9.0,265.0,74.0,223.0,29200.0,7400.0,24900.0,7190.0,0.0,129.0,0.103,999.0,999.0,99.0
1987,1,2,15,0,13.9,5.6,58,101400,140.0,6.2,2.0,2.0,433.0,665.0,110.0,45700.0,65400.0,13700.0,2330.0,0.0,129.0,0.103,999.0,999.0,99.0
1987,1,2,16,0,13.3,6.1,62,101400,120.0,5.7,7.0,7.0,224.0,316.0,111.0,23700.0,29500.0,13100.0,2110.0,0.0,129.0,0.103,999.0,999.0,99.0
1987,1,2,17,0,12.2,6.7,69,101400,100.0,7.2,8.0,8.0,72.0,41.0,64.0,7900.0,3300.0,7200.0,1620.0,0.0,139.0,0.103,999.0,999.0,99.0
1987,1,2,18,0,11.1,7.8,80,101300,110.0,6.2,8.0,8.0,8.0,4.0,8.0,900.0,200.0,900.0,210.0,0.0,150.0,0.103,999.0,999.0,99.0
1987,1,2,19,0,10.6,7.8,83,101200,120.0,6.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.103,999.0,999.0,99.0
1987,1,2,20,0,10.6,8.3,86,101200,110.0,6.2,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.103,999.0,999.0,99.0
1987,1,2,21,0,11.7,8.9,83,101200,110.0,6.2,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.103,999.0,999.0,99.0
1987,1,2,22,0,11.7,10.0,90,101200,100.0,5.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.103,999.0,999.0,99.0
1987,1,2,23,0,12.2,10.0,86,101200,60.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.103,999.0,999.0,99.0
1987,1,2,24,0,11.7,10.0,90,101200,90.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.103,999.0,999.0,99.0
1987,1,3,1,0,11.7,10.6,93,101100,90.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.103,999.0,999.0,99.0
1987,1,3,2,0,11.7,11.1,96,101100,80.0,3.1,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.103,999.0,999.0,99.0
1987,1,3,3,0,12.8,11.7,93,101000,90.0,3.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.103,999.0,999.0,99.0
1987,1,3,4,0,13.3,12.2,93,101000,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.103,999.0,999.0,99.0
1987,1,3,5,0,13.9,13.3,97,100900,270.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.103,999.0,999.0,99.0
1987,1,3,6,0,14.4,13.9,97,100900,230.0,4.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.103,999.0,999.0,99.0
1987,1,3,7,0,15.0,13.3,90,100900,240.0,4.6,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.103,999.0,999.0,99.0
1987,1,3,8,0,15.6,13.3,87,101000,250.0,6.2,9.0,9.0,27.0,28.0,24.0,2800.0,1200.0,2700.0,500.0,0.0,209.0,0.038,999.0,999.0,99.0
1987,1,3,9,0,15.0,11.7,81,101000,280.0,7.7,10.0,10.0,40.0,2.0,40.0,4800.0,100.0,4700.0,1610.0,0.0,189.0,0.038,999.0,999.0,99.0
1987,1,3,10,0,12.2,6.1,67,101100,320.0,8.8,10.0,10.0,146.0,5.0,144.0,16500.0,400.0,16300.0,5420.0,0.0,139.0,0.038,999.0,999.0,99.0
1987,1,3,11,0,12.2,3.9,57,101200,300.0,7.2,6.0,6.0,365.0,363.0,182.0,39500.0,37700.0,20400.0,4030.0,0.0,120.0,0.038,999.0,999.0,99.0
1987,1,3,12,0,13.9,5.0,55,101100,300.0,7.2,3.0,3.0,548.0,726.0,126.0,58000.0,73000.0,15600.0,2950.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,13,0,13.3,5.0,57,101100,300.0,7.2,10.0,10.0,248.0,4.0,246.0,28500.0,400.0,28300.0,10230.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,14,0,11.1,4.4,64,101100,310.0,7.2,10.0,10.0,232.0,7.0,228.0,26600.0,600.0,26200.0,9420.0,0.0,120.0,0.038,999.0,999.0,99.0
1987,1,3,15,0,9.4,5.0,74,101200,310.0,7.7,10.0,10.0,177.0,10.0,172.0,20300.0,800.0,19900.0,7070.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,16,0,8.9,5.6,80,101200,310.0,7.2,10.0,10.0,156.0,10.0,152.0,17400.0,700.0,17100.0,5440.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,17,0,8.9,5.6,80,101300,310.0,7.7,10.0,10.0,64.0,5.0,63.0,7200.0,200.0,7200.0,2210.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,18,0,8.3,5.0,80,101400,320.0,7.7,10.0,10.0,13.0,1.0,13.0,1500.0,0.0,1500.0,460.0,0.0,129.0,0.038,999.0,999.0,99.0
1987,1,3,19,0,8.3,3.3,71,101500,320.0,7.7,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.038,999.0,999.0,99.0
1987,1,3,20,0,8.3,2.8,68,101700,310.0,7.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.038,999.0,999.0,99.0
1987,1,3,21,0,8.3,2.8,68,101700,320.0,6.7,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.038,999.0,999.0,99.0
1987,1,3,22,0,8.3,2.2,66,101700,320.0,7.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.038,999.0,999.0,99.0
1987,1,3,23,0,7.8,1.1,63,101600,330.0,7.2,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,3,24,0,7.2,1.1,66,101600,350.0,6.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,4,1,0,6.7,1.1,68,101600,340.0,6.7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,4,2,0,7.2,1.1,66,101700,340.0,7.7,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,4,3,0,5.0,1.1,76,101700,340.0,6.7,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,4,4,0,5.6,1.1,73,101700,340.0,5.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.038,999.0,999.0,99.0
1987,1,4,5,0,5.0,0.0,70,101800,340.0,5.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.038,999.0,999.0,99.0
1987,1,4,6,0,3.9,0.0,76,101800,340.0,4.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.038,999.0,999.0,99.0
1987,1,4,7,0,4.4,0.0,73,101900,350.0,6.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.038,999.0,999.0,99.0
1987,1,4,8,0,3.9,0.0,76,102000,350.0,4.1,4.0,4.0,38.0,70.0,31.0,3800.0,3100.0,3600.0,640.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,4,9,0,4.4,0.0,73,102000,360.0,5.2,9.0,9.0,96.0,80.0,78.0,10400.0,6500.0,9000.0,1690.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,4,10,0,5.0,0.0,70,102100,330.0,6.2,7.0,7.0,254.0,340.0,124.0,26700.0,32200.0,14400.0,2400.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,4,11,0,6.7,0.6,65,102200,360.0,5.2,4.0,4.0,448.0,604.0,143.0,46300.0,59000.0,16500.0,2950.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,12,0,7.8,1.1,63,102100,360.0,5.7,4.0,4.0,498.0,596.0,151.0,52000.0,59500.0,17400.0,3450.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,13,0,8.3,1.1,61,102100,350.0,4.6,3.0,3.0,542.0,675.0,134.0,57500.0,68100.0,16200.0,3230.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,14,0,9.4,1.1,56,102000,330.0,4.1,1.0,1.0,565.0,855.0,75.0,59300.0,84300.0,10700.0,1760.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,15,0,9.4,1.7,59,102000,350.0,4.1,1.0,1.0,462.0,845.0,48.0,49100.0,82400.0,8500.0,1300.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,16,0,10.0,1.7,57,102000,350.0,4.6,0.0,0.0,345.0,849.0,38.0,36800.0,79400.0,7900.0,1020.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,17,0,8.9,2.2,63,102000,360.0,3.1,0.0,0.0,156.0,672.0,26.0,16800.0,54600.0,6100.0,670.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,18,0,6.7,2.2,74,102000,50.0,3.1,0.0,0.0,30.0,180.0,11.0,2200.0,9300.0,1700.0,230.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,19,0,5.0,2.2,83,102000,50.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,20,0,4.4,2.2,86,102100,50.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,21,0,3.3,1.7,89,102100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,22,0,3.9,1.7,86,102200,30.0,2.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,4,23,0,3.9,2.2,89,102200,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,4,24,0,3.3,2.2,93,102200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.029,999.0,999.0,99.0
1987,1,5,1,0,2.2,1.1,93,102200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,5,2,0,1.1,0.6,96,102200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,5,3,0,1.1,0.6,96,102200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.029,999.0,999.0,99.0
1987,1,5,4,0,1.1,0.0,92,102100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,5,5,0,0.6,-0.6,92,102100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,5,6,0,-0.6,-1.1,96,102100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,5,7,0,0.6,0.0,96,102100,50.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.029,999.0,999.0,99.0
1987,1,5,8,0,1.7,0.6,92,102100,0.0,0.0,0.0,0.0,40.0,240.0,14.0,3100.0,13000.0,2200.0,280.0,0.0,100.0,0.033,999.0,999.0,99.0
1987,1,5,9,0,4.4,2.8,89,102200,70.0,2.1,0.0,0.0,182.0,695.0,29.0,19200.0,58000.0,6500.0,730.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,10,0,6.7,3.3,80,102200,120.0,3.1,0.0,0.0,366.0,849.0,42.0,38700.0,79900.0,8200.0,1100.0,0.0,120.0,0.033,999.0,999.0,99.0
1987,1,5,11,0,9.4,3.3,66,102200,120.0,4.6,0.0,0.0,520.0,926.0,51.0,54900.0,90500.0,9100.0,1360.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,12,0,11.1,2.2,55,102100,130.0,2.6,0.0,0.0,617.0,960.0,57.0,65000.0,94900.0,9600.0,1560.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,13,0,12.8,2.2,49,102000,140.0,5.2,0.0,0.0,645.0,966.0,59.0,68000.0,95800.0,9800.0,1630.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,14,0,13.9,1.7,44,101900,170.0,4.6,0.0,0.0,609.0,959.0,57.0,64400.0,94800.0,9600.0,1550.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,15,0,13.9,2.8,47,101800,140.0,5.2,0.0,0.0,505.0,923.0,50.0,53600.0,90000.0,9000.0,1330.0,0.0,110.0,0.033,999.0,999.0,99.0
1987,1,5,16,0,14.4,3.3,48,101800,140.0,4.1,0.0,0.0,347.0,844.0,40.0,37000.0,78900.0,8100.0,1050.0,0.0,120.0,0.033,999.0,999.0,99.0
1987,1,5,17,0,13.3,4.4,55,101800,170.0,4.1,0.0,0.0,159.0,666.0,28.0,17100.0,54200.0,6200.0,690.0,0.0,120.0,0.033,999.0,999.0,99.0
1987,1,5,18,0,10.6,5.6,72,101800,200.0,3.1,2.0,1.0,28.0,142.0,12.0,2100.0,6300.0,1700.0,230.0,0.0,129.0,0.033,999.0,999.0,99.0
1987,1,5,19,0,10.0,6.1,77,101700,130.0,3.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.033,999.0,999.0,99.0
1987,1,5,20,0,8.9,6.7,86,101700,130.0,4.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.033,999.0,999.0,99.0
1987,1,5,21,0,8.9,6.1,83,101700,130.0,3.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.033,999.0,999.0,99.0
1987,1,5,22,0,8.3,6.1,86,101700,130.0,3.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.033,999.0,999.0,99.0
1987,1,5,23,0,6.7,5.6,93,101700,80.0,2.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.033,999.0,999.0,99.0
1987,1,5,24,0,5.0,4.4,96,101600,90.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.033,999.0,999.0,99.0
1987,1,6,1,0,7.8,7.2,96,101600,120.0,3.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.033,999.0,999.0,99.0
1987,1,6,2,0,8.9,7.8,93,101500,120.0,2.1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,3,0,9.4,8.3,93,101400,120.0,4.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,4,0,8.9,7.8,93,101400,90.0,3.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,5,0,8.3,7.8,96,101500,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,6,0,8.3,7.8,96,101500,80.0,1.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,7,0,8.3,7.8,96,101500,70.0,1.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.033,999.0,999.0,99.0
1987,1,6,8,0,8.3,7.8,96,101600,10.0,2.6,8.0,7.0,18.0,19.0,15.0,1800.0,900.0,1800.0,310.0,0.0,150.0,0.085,999.0,999.0,99.0
1987,1,6,9,0,10.6,9.4,93,101700,350.0,2.1,10.0,10.0,48.0,4.0,47.0,5600.0,100.0,5500.0,1840.0,0.0,160.0,0.085,999.0,999.0,99.0
1987,1,6,10,0,12.8,10.0,83,101800,30.0,2.1,10.0,10.0,126.0,4.0,125.0,14400.0,300.0,14300.0,4920.0,0.0,170.0,0.085,999.0,999.0,99.0
1987,1,6,11,0,16.1,11.1,72,101800,0.0,0.0,10.0,10.0,188.0,5.0,186.0,21600.0,400.0,21400.0,7600.0,0.0,179.0,0.085,999.0,999.0,99.0
1987,1,6,12,0,18.9,11.7,63,101700,160.0,2.1,10.0,7.0,304.0,127.0,230.0,33500.0,13300.0,25700.0,6120.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,13,0,20.0,12.2,61,101600,250.0,3.1,10.0,8.0,445.0,353.0,230.0,48300.0,37600.0,25400.0,5680.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,14,0,21.1,12.2,57,101500,250.0,3.1,10.0,8.0,275.0,138.0,196.0,30600.0,14500.0,22200.0,5190.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,15,0,21.7,12.2,55,101400,230.0,4.1,10.0,7.0,313.0,261.0,184.0,33800.0,27000.0,20400.0,4070.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,16,0,20.6,11.7,57,101400,210.0,2.1,10.0,7.0,180.0,150.0,125.0,19900.0,14500.0,14500.0,2880.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,17,0,20.0,11.7,59,101400,200.0,2.1,10.0,8.0,83.0,8.0,82.0,9200.0,300.0,9200.0,2670.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,18,0,17.8,12.8,73,101400,130.0,3.6,9.0,9.0,10.0,3.0,10.0,1100.0,200.0,1100.0,260.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,6,19,0,16.7,12.2,75,101500,130.0,3.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.085,999.0,999.0,99.0
1987,1,6,20,0,15.0,12.8,87,101600,110.0,2.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,6,21,0,15.0,13.3,90,101600,130.0,3.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.085,999.0,999.0,99.0
1987,1,6,22,0,13.9,12.8,93,101600,110.0,2.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,6,23,0,13.3,12.8,97,101600,110.0,2.6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,6,24,0,12.8,12.8,100,101500,110.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,7,1,0,12.8,12.8,100,101500,130.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,7,2,0,12.8,12.8,100,101500,100.0,2.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
1987,1,7,3,0,12.8,12.8,100,101500,20.0,1.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.085,999.0,999.0,99.0
